PIW_Posted-interrupt_wakeup_event_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU1;34_PCI-MSI_32770-edge_virtio0-output.0_CPU0;6_IO-APIC_6-edge_floppy_CPU2;24_PCI-MSI_49152-edge_igb_uio_CPU1;THR_Threshold_APIC_interrupts_CPU2;RES_Rescheduling_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU0;10_IO-APIC_10-fasteoi_virtio2_CPU0;IWI_IRQ_work_interrupts_CPU2;1_IO-APIC_1-edge_i8042_CPU2;RTR_APIC_ICR_read_retries_CPU2;9_IO-APIC_9-fasteoi_acpi_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;30_PCI-MSI_81920-edge_virtio1-config_CPU0;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU1;6_IO-APIC_6-edge_floppy_CPU1;32_PCI-MSI_32768-edge_virtio0-config_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;32_PCI-MSI_32768-edge_virtio0-config_CPU2;32_PCI-MSI_32768-edge_virtio0-config_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;CAL_Function_call_interrupts_CPU1;30_PCI-MSI_81920-edge_virtio1-config_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;15_IO-APIC_15-edge_ata_piix_CPU0;MCE_Machine_check_exceptions_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;IWI_IRQ_work_interrupts_CPU1;8_IO-APIC_8-edge_rtc0_CPU2;LOC_Local_timer_interrupts_CPU0;15_IO-APIC_15-edge_ata_piix_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU1;THR_Threshold_APIC_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2;MCE_Machine_check_exceptions_CPU1;NPI_Nested_posted-interrupt_event_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU2;TRM_Thermal_event_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU0;TLB_TLB_shootdowns_CPU2;10_IO-APIC_10-fasteoi_virtio2_CPU2;PMI_Performance_monitoring_interrupts_CPU2;MCP_Machine_check_polls_CPU2;TLB_TLB_shootdowns_CPU1;TLB_TLB_shootdowns_CPU0;timestamp_us;25_PCI-MSI_65536-edge_igb_uio_CPU2;9_IO-APIC_9-fasteoi_acpi_CPU1;ERR_CPU0;RES_Rescheduling_interrupts_CPU0;14_IO-APIC_14-edge_ata_piix_CPU0;PMI_Performance_monitoring_interrupts_CPU0;LOC_Local_timer_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;25_PCI-MSI_65536-edge_igb_uio_CPU0;NMI_Non-maskable_interrupts_CPU0;1_IO-APIC_1-edge_i8042_CPU1;14_IO-APIC_14-edge_ata_piix_CPU2;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU1;NPI_Nested_posted-interrupt_event_CPU2;RES_Rescheduling_interrupts_CPU2;8_IO-APIC_8-edge_rtc0_CPU1;SPU_Spurious_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;12_IO-APIC_12-edge_i8042_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;12_IO-APIC_12-edge_i8042_CPU2;CAL_Function_call_interrupts_CPU2;24_PCI-MSI_49152-edge_igb_uio_CPU2;6_IO-APIC_6-edge_floppy_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU2;8_IO-APIC_8-edge_rtc0_CPU0;PIN_Posted-interrupt_notification_event_CPU2;TRM_Thermal_event_interrupts_CPU2;MCP_Machine_check_polls_CPU1;CAL_Function_call_interrupts_CPU0;12_IO-APIC_12-edge_i8042_CPU0;PMI_Performance_monitoring_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU1;LOC_Local_timer_interrupts_CPU1;SPU_Spurious_interrupts_CPU2;SPU_Spurious_interrupts_CPU1;34_PCI-MSI_32770-edge_virtio0-output.0_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;MCP_Machine_check_polls_CPU0;PIN_Posted-interrupt_notification_event_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;NMI_Non-maskable_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU1;1_IO-APIC_1-edge_i8042_CPU0;MIS_CPU0;15_IO-APIC_15-edge_ata_piix_CPU1;PIN_Posted-interrupt_notification_event_CPU0;14_IO-APIC_14-edge_ata_piix_CPU1;IWI_IRQ_work_interrupts_CPU0;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU2
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1851928;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;39024224;0;0;0;5;0;0;627646;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1853108;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;40025206;0;0;0;5;0;0;627896;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1854287;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;41025430;0;0;0;5;0;0;628146;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1855467;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;42026039;0;0;0;5;0;0;628396;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1856646;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;43026647;0;0;0;5;0;0;628647;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1857825;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;44027248;0;0;0;5;0;0;628897;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1859004;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;45027849;0;0;0;5;0;0;629147;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1860183;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;46028454;0;0;0;5;0;0;629397;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1861363;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;47029211;0;0;0;5;0;0;629647;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1862542;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;48029658;0;0;0;5;0;0;629897;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1863721;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;49030268;0;0;0;5;0;0;630147;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1864902;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;50030873;0;0;0;5;0;0;630398;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1866081;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;51031474;0;0;0;5;0;0;630648;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1867260;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;52032083;0;0;0;5;0;0;630898;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1868439;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;53032679;0;0;0;5;0;0;631148;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1869619;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;54033282;0;0;0;5;0;0;631398;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1870798;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;55033889;0;0;0;5;0;0;631648;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1871977;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;56034490;0;0;0;5;0;0;631899;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1873157;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;57035098;0;0;0;5;0;0;632149;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40883;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1874336;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;58035706;0;0;0;5;0;0;632399;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1875515;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;59036306;0;0;0;5;0;0;632649;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1876695;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;60037205;0;0;0;5;0;0;632899;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1877874;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;61037512;0;0;0;5;0;0;633149;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1879053;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;62038114;0;0;0;5;0;0;633399;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1880232;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;63038717;0;0;0;5;0;0;633650;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1881411;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;64039322;0;0;0;5;0;0;633900;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1882591;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;65039926;0;0;0;5;0;0;634150;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1883770;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;66040832;0;0;0;5;0;0;634400;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1884950;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;67041436;0;0;0;5;0;0;634650;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1886130;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;68042043;0;0;0;5;0;0;634900;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1887309;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;69042644;0;0;0;5;0;0;635151;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1888488;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;70043251;0;0;0;5;0;0;635401;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1889667;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;71043850;0;0;0;5;0;0;635651;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1890846;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;72044454;0;0;0;5;0;0;635901;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1892026;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;47;0;73045209;0;0;0;5;0;0;636151;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1893205;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;1;47;0;74045666;0;0;0;5;0;0;636401;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1894384;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;1;47;0;75046272;0;0;0;5;0;0;636651;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40885;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1895564;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;1;47;0;76046880;0;0;0;5;0;0;636902;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
0;0;1;0;0;0;3186;0;40887;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;14043;0;0;0;0;0;0;8888;0;1896732;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;1;47;0;77047409;0;0;0;5;0;0;637152;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;10808;0;2;0;0;0;0;1;0;15;0;0;308726;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0
