30_PCI-MSI_81920-edge_virtio1-config_CPU2;1_IO-APIC_1-edge_i8042_CPU2;LOC_Local_timer_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU2;THR_Threshold_APIC_interrupts_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;10_IO-APIC_10-fasteoi_virtio2_CPU0;SPU_Spurious_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU1;LOC_Local_timer_interrupts_CPU0;15_IO-APIC_15-edge_ata_piix_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU1;NPI_Nested_posted-interrupt_event_CPU2;NMI_Non-maskable_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;MCE_Machine_check_exceptions_CPU0;8_IO-APIC_8-edge_rtc0_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;ERR_CPU0;IWI_IRQ_work_interrupts_CPU0;32_PCI-MSI_32768-edge_virtio0-config_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;1_IO-APIC_1-edge_i8042_CPU1;NMI_Non-maskable_interrupts_CPU0;6_IO-APIC_6-edge_floppy_CPU1;6_IO-APIC_6-edge_floppy_CPU2;CAL_Function_call_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;TLB_TLB_shootdowns_CPU2;PMI_Performance_monitoring_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU2;SPU_Spurious_interrupts_CPU0;MCP_Machine_check_polls_CPU0;25_PCI-MSI_65536-edge_igb_uio_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU2;SPU_Spurious_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU1;32_PCI-MSI_32768-edge_virtio0-config_CPU2;CAL_Function_call_interrupts_CPU0;12_IO-APIC_12-edge_i8042_CPU2;15_IO-APIC_15-edge_ata_piix_CPU2;9_IO-APIC_9-fasteoi_acpi_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU0;25_PCI-MSI_65536-edge_igb_uio_CPU1;MCP_Machine_check_polls_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU2;30_PCI-MSI_81920-edge_virtio1-config_CPU0;6_IO-APIC_6-edge_floppy_CPU0;24_PCI-MSI_49152-edge_igb_uio_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU2;33_PCI-MSI_32769-edge_virtio0-input.0_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU1;MCE_Machine_check_exceptions_CPU2;PIN_Posted-interrupt_notification_event_CPU0;RES_Rescheduling_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2;MCE_Machine_check_exceptions_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU1;RTR_APIC_ICR_read_retries_CPU0;THR_Threshold_APIC_interrupts_CPU2;14_IO-APIC_14-edge_ata_piix_CPU2;8_IO-APIC_8-edge_rtc0_CPU1;RES_Rescheduling_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU0;12_IO-APIC_12-edge_i8042_CPU1;TLB_TLB_shootdowns_CPU1;MCP_Machine_check_polls_CPU1;CAL_Function_call_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;MIS_CPU0;NPI_Nested_posted-interrupt_event_CPU1;TRM_Thermal_event_interrupts_CPU0;TLB_TLB_shootdowns_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;8_IO-APIC_8-edge_rtc0_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;34_PCI-MSI_32770-edge_virtio0-output.0_CPU0;14_IO-APIC_14-edge_ata_piix_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU1;IWI_IRQ_work_interrupts_CPU1;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU0;1_IO-APIC_1-edge_i8042_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU0;24_PCI-MSI_49152-edge_igb_uio_CPU2;LOC_Local_timer_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU2;RES_Rescheduling_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU1;15_IO-APIC_15-edge_ata_piix_CPU1;timestamp_us;14_IO-APIC_14-edge_ata_piix_CPU1;12_IO-APIC_12-edge_i8042_CPU0;32_PCI-MSI_32768-edge_virtio0-config_CPU1;PMI_Performance_monitoring_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1
0;0;659937;0;0;0;0;0;0;0;0;0;0;2004512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;39017575;0;15;0;0;0
0;0;660187;0;0;0;0;0;0;0;0;0;0;2005699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;40018182;0;15;0;0;0
0;0;660438;0;0;0;0;0;0;0;0;0;0;2006888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;41018784;0;15;0;0;0
0;0;660688;0;0;0;0;0;0;0;0;0;0;2008079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;42019233;0;15;0;0;0
0;0;660938;0;0;0;0;0;0;0;0;0;0;2009268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;43019678;0;15;0;0;0
0;0;661188;0;0;0;0;0;0;0;0;0;0;2010459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;44019996;0;15;0;0;0
0;0;661438;0;0;0;0;0;0;0;0;0;0;2011651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;45020447;0;15;0;0;0
0;0;661688;0;0;0;0;0;0;0;0;0;0;2012841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;46021429;0;15;0;0;0
0;0;661938;0;0;0;0;0;0;0;0;0;0;2014035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;47022405;0;15;0;0;0
0;0;662189;0;0;0;0;0;0;0;0;0;0;2015226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;48022916;0;15;0;0;0
0;0;662439;0;0;0;0;0;0;0;0;0;0;2016418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;49023315;0;15;0;0;0
0;0;662689;0;0;0;0;0;0;0;0;0;0;2017608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;50023828;0;15;0;0;0
0;0;662939;0;0;0;0;0;0;0;0;0;0;2018798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;51024201;0;15;0;0;0
0;0;663189;0;0;0;0;0;0;0;0;0;0;2019989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;52024652;0;15;0;0;0
0;0;663439;0;0;0;0;0;0;0;0;0;0;2021180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;53025426;0;15;0;0;0
0;0;663689;0;0;0;0;0;0;0;0;0;0;2022371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;54026436;0;15;0;0;0
0;0;663940;0;0;0;0;0;0;0;0;0;0;2023561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;55027084;0;15;0;0;0
0;0;664190;0;0;0;0;0;0;0;0;0;0;2024750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;56027544;0;15;0;0;0
0;0;664440;0;0;0;0;0;0;0;0;0;0;2025942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;57027995;0;15;0;0;0
0;0;664690;0;0;0;0;0;0;0;0;0;0;2027130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;58028421;0;15;0;0;0
0;0;664940;0;0;0;0;0;0;0;0;0;0;2028320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;59029426;0;15;0;0;0
0;0;665190;0;0;0;0;0;0;0;0;0;0;2029515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;60030253;0;15;0;0;0
0;0;665441;0;0;0;0;0;0;0;0;0;0;2030704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;61030693;0;15;0;0;0
0;0;665691;0;0;0;0;0;0;0;0;0;0;2031894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;62031007;0;15;0;0;0
0;0;665941;0;0;0;0;0;0;0;0;0;0;2033085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;63031461;0;15;0;0;0
0;0;666191;0;0;0;0;0;0;0;0;0;0;2034276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;64031918;0;15;0;0;0
0;0;666441;0;0;0;0;0;0;0;0;0;0;2035466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;65032676;0;15;0;0;0
0;0;666691;0;0;0;0;0;0;0;0;0;0;2036657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;66033426;0;15;0;0;0
0;0;666941;0;0;0;0;0;0;0;0;0;0;2037849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;67034441;0;15;0;0;0
0;0;667192;0;0;0;0;0;0;0;0;0;0;2039038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;68034917;0;15;0;0;0
0;0;667442;0;0;0;0;0;0;0;0;0;0;2040230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;69035292;0;15;0;0;0
0;0;667692;0;0;0;0;0;0;0;0;0;0;2041420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;70035690;0;15;0;0;0
0;0;667942;0;0;0;0;0;0;0;0;0;0;2042611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;71036139;0;15;0;0;0
0;0;668192;0;0;0;0;0;0;0;0;0;0;2043802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;72036600;0;15;0;0;0
0;0;668442;0;0;0;0;0;0;0;0;0;0;2044993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;73037430;0;15;0;0;0
0;0;668692;0;0;0;0;0;0;0;0;0;0;2046182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;84;0;0;0;0;0;0;0;0;0;0;90;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;74037501;0;15;0;0;0
0;0;668942;0;0;0;0;0;0;0;0;0;0;2047368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;86;0;0;0;0;0;0;0;0;0;0;91;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;75038103;0;15;0;0;0
0;0;669192;0;0;0;0;0;0;0;0;0;0;2048557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;86;0;0;0;0;0;0;0;0;0;0;92;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;76038472;0;15;0;0;0
0;0;669443;0;0;0;0;0;0;0;0;0;0;2049747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;86;0;0;0;0;0;0;0;0;0;0;92;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53212;9;0;0;313731;0;0;4;0;0;77038991;0;15;0;0;0
0;0;669693;0;0;0;0;0;0;0;0;0;0;2050924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10844;0;0;0;0;7;0;0;1;86;0;0;0;0;0;0;0;0;0;0;92;0;1;0;0;0;2;0;0;0;0;0;0;0;3354;0;0;0;0;0;0;0;1;0;0;42;1;14241;0;0;0;0;0;0;0;0;0;1;0;0;9325;3;53214;9;0;0;313731;0;0;4;0;0;78039157;0;15;0;0;0
